# time    temp_kitchen_old_filtered_Mai_2016 (processed by pp_show_filtering.py)
2016-05-21T10:32:01Z    20.5178986297
2016-05-21T10:58:41Z    20.6757349385
2016-05-21T11:25:21Z    20.8135521608
2016-05-21T11:52:01Z    20.929483802
2016-05-21T12:18:41Z    21.0223485978
2016-05-21T12:45:22Z    21.0916612852
2016-05-21T13:12:02Z    21.1376155821
2016-05-21T13:38:42Z    21.1610400624
2016-05-21T14:05:22Z    21.1633288381
2016-05-21T14:32:02Z    21.1463501936
2016-05-21T14:58:42Z    21.1123374897
2016-05-21T15:25:22Z    21.063767674
2016-05-21T15:52:02Z    21.0032335376
2016-05-21T16:18:42Z    20.933316349
2016-05-21T16:45:22Z    20.8564656407
2016-05-21T17:12:02Z    20.7748926856
2016-05-21T17:38:43Z    20.6904835816


2016-05-21T19:02:03Z    20.4224548172


2016-05-21T20:45:23Z    20.0949945752
2016-05-21T21:12:03Z    20.0096409219
2016-05-21T21:38:43Z    19.9229951688
2016-05-21T22:05:23Z    19.8348224898
2016-05-21T22:32:04Z    19.7452221613
2016-05-21T23:28:44Z    19.5531768904
2016-05-21T23:55:24Z    19.4649467374
2016-05-22T00:22:04Z    19.3809461312
2016-05-22T00:48:44Z    19.3039431685
2016-05-22T01:15:24Z    19.2371647722
2016-05-22T01:42:04Z    19.1841872472
2016-05-22T02:08:44Z    19.1487939816
2016-05-22T02:35:24Z    19.1348066021
2016-05-22T03:02:05Z    19.1458977298
2016-05-22T03:28:45Z    19.1853949124
2016-05-22T03:55:25Z    19.2560862442
2016-05-22T04:22:05Z    19.3600385366
2016-05-22T04:48:45Z    19.4984386349
2016-05-22T05:15:25Z    19.671467565
2016-05-22T05:42:05Z    19.878215676
2016-05-22T06:08:45Z    20.1166448839
2016-05-22T06:35:25Z    20.383601639
2016-05-22T07:02:05Z    20.6748814786
2016-05-22T07:28:45Z    20.9853431483
2016-05-22T07:55:26Z    21.3090674887
2016-05-22T08:25:26Z    21.6810007217
2016-05-22T08:52:06Z    22.0108884481
2016-05-22T09:18:46Z    22.3328394581
2016-05-22T09:45:26Z    22.6400459259
2016-05-22T10:12:06Z    22.9261021769
2016-05-22T10:38:46Z    23.1852256442
2016-05-22T11:05:26Z    23.4124492838
2016-05-22T11:32:06Z    23.6037772506
2016-05-22T11:58:46Z    23.7562977002
2016-05-22T12:25:27Z    23.868248897
2016-05-22T12:52:07Z    23.9390372378
2016-05-22T13:18:47Z    23.9692082136
2016-05-22T13:45:27Z    23.9603735834
2016-05-22T14:12:07Z    23.9151000308
2016-05-22T14:38:47Z    23.8367661968
2016-05-22T15:05:27Z    23.7293961556
2016-05-22T15:32:07Z    23.5974780769
2016-05-22T15:58:47Z    23.4457769998
2016-05-22T16:25:27Z    23.2791503478
2016-05-22T16:52:07Z    23.1023740901
2016-05-22T17:18:48Z    22.9199863878
2016-05-22T17:55:28Z    22.6676148542
2016-05-22T18:22:08Z    22.4877093364
2016-05-22T18:48:48Z    22.3142057408
2016-05-22T19:15:28Z    22.149405992
2016-05-22T19:42:08Z    21.9949939376
2016-05-22T20:08:48Z    21.852054865
2016-05-22T20:35:28Z    21.7211177666
2016-05-22T21:02:08Z    21.6022160442
2016-05-22T21:28:48Z    21.4949619121
2016-05-22T21:55:29Z    21.3986296055
2016-05-22T22:22:09Z    21.3122426277
2016-05-22T22:48:49Z    21.2346606084
2016-05-22T23:15:29Z    21.1646618797
2016-05-22T23:42:09Z    21.1010185215
2016-05-23T00:08:49Z    21.0425613672
2016-05-23T00:35:29Z    20.9882332156
2016-05-23T01:02:09Z    20.9371292507
2016-05-23T01:28:49Z    20.8885243771
2016-05-23T01:55:29Z    20.8418878074
2016-05-23T02:22:09Z    20.7968857804
2016-05-23T02:48:50Z    20.753373717
2016-05-23T03:15:30Z    20.7113794375
2016-05-23T03:42:10Z    20.6710792734
2016-05-23T04:08:50Z    20.6327689975
2016-05-23T04:35:30Z    20.5968314909
2016-05-23T05:02:10Z    20.5637029746
2016-05-23T05:28:50Z    20.5338394682
2016-05-23T05:55:30Z    20.5076849212
2016-05-23T06:22:10Z    20.4856421964
2016-05-23T06:48:50Z    20.4680478104
2016-05-23T07:15:31Z    20.4551510474
2016-05-23T07:42:11Z    20.4470977957
2016-05-23T08:08:51Z    20.4439192029
2016-05-23T08:35:31Z    20.4455250342
2016-05-23T09:02:11Z    20.4517014408
2016-05-23T09:28:51Z    20.4621127164
2016-05-23T09:55:31Z    20.4763065402
2016-05-23T10:22:11Z    20.493722164
2016-05-23T10:48:51Z    20.5137010038
2016-05-23T11:15:31Z    20.5354991363


2016-05-23T12:18:52Z    20.5896853462
2016-05-23T12:45:32Z    20.6113081405
2016-05-23T13:12:12Z    20.6308637678
2016-05-23T13:38:52Z    20.6474147208
2016-05-23T14:05:32Z    20.6600444331
2016-05-23T14:32:12Z    20.6678778184
2016-05-23T14:58:52Z    20.6701029743
2016-05-23T15:25:32Z    20.6659937776
2016-05-23T15:52:12Z    20.6549328016
2016-05-23T16:18:52Z    20.6364336624
2016-05-23T16:45:33Z    20.6101616055
2016-05-23T17:12:13Z    20.5759509529
2016-05-23T17:38:53Z    20.533817966
2016-05-23T18:05:33Z    20.48396779
2016-05-23T18:32:13Z    20.4267944273
2016-05-23T18:58:53Z    20.3628731165
2016-05-23T19:25:33Z    20.2929450237
2016-05-23T19:52:13Z    20.2178947262
2016-05-23T20:18:53Z    20.1387215114
2016-05-23T20:45:33Z    20.0565059804
2016-05-23T21:12:13Z    19.9723737812


2016-05-23T22:12:14Z    19.7818919591
2016-05-23T22:38:54Z    19.699161251
2016-05-23T23:05:34Z    19.618975447
2016-05-23T23:32:14Z    19.5421485236
2016-05-23T23:58:54Z    19.4693653587
2016-05-24T00:25:34Z    19.4011755385
2016-05-24T00:52:14Z    19.3379942187
2016-05-24T01:18:54Z    19.2801093921
2016-05-24T01:45:34Z    19.2276945501
2016-05-24T02:12:14Z    19.1808254292
2016-05-24T02:38:55Z    19.1394993478
2016-05-24T03:05:35Z    19.1036555467
2016-05-24T03:32:15Z    19.073194978
2016-05-24T03:58:55Z    19.0479981076
2016-05-24T04:25:35Z    19.0279395154
2016-05-24T04:52:15Z    19.0128983715
2016-05-24T05:18:55Z    19.0027642133
2016-05-24T05:45:35Z    18.997437825
2016-05-24T06:12:15Z    18.9968274013
2016-05-24T06:38:55Z    19.0008405302
2016-05-24T07:05:36Z    19.0093728414
2016-05-24T07:32:16Z    19.0222944033
2016-05-24T07:58:56Z    19.0394351091
2016-05-24T08:25:36Z    19.0605703433
2016-05-24T08:52:16Z    19.0854081816
2016-05-24T09:18:56Z    19.1135792424
2016-05-24T09:45:36Z    19.1446301045
2016-05-24T10:12:16Z    19.1780209414
2016-05-24T10:38:56Z    19.2131277292


2016-05-24T11:45:37Z    19.3036402648
2016-05-24T12:12:17Z    19.3388342813
2016-05-24T12:38:57Z    19.3721758768
2016-05-24T13:05:37Z    19.4028065998
2016-05-24T13:32:17Z    19.4298918072
2016-05-24T13:58:57Z    19.4526445051
2016-05-24T14:25:37Z    19.4703485446
2016-05-24T14:52:17Z    19.4823801491
2016-05-24T15:18:57Z    19.4882267624
2016-05-24T15:45:37Z    19.4875022908
2016-05-24T16:12:17Z    19.4799579612
2016-05-24T16:38:58Z    19.4654882454
2016-05-24T17:05:38Z    19.4441315974
2016-05-24T17:32:18Z    19.4160660687
2016-05-24T17:58:58Z    19.3816001813
2016-05-24T18:25:38Z    19.3411597159
2016-05-24T18:52:18Z    19.2952712859
2016-05-24T19:18:58Z    19.2445437104
2016-05-24T19:45:38Z    19.1896482652
2016-05-24T20:12:18Z    19.1312989085
2016-05-24T20:38:58Z    19.0702335285
2016-05-24T21:05:38Z    19.0071971663


2016-05-24T22:22:19Z    18.8215914678
2016-05-24T22:48:59Z    18.7577059949
2016-05-24T23:15:39Z    18.6952378342
2016-05-24T23:42:19Z    18.63480951
2016-05-25T00:08:59Z    18.5770262926
2016-05-25T00:35:39Z    18.5224837773
2016-05-25T01:02:19Z    18.4717758423
2016-05-25T01:28:59Z    18.4255017347
2016-05-25T01:55:40Z    18.3842710245
2016-05-25T02:22:20Z    18.3487052534
2016-05-25T02:49:00Z    18.3194352922
2016-05-25T03:15:40Z    18.2970936917
2016-05-25T03:42:20Z    18.2823016511
2016-05-25T04:09:00Z    18.2756506233
2016-05-25T04:35:40Z    18.2776790018
2016-05-25T05:02:20Z    18.2888447564
2016-05-25T05:29:00Z    18.3094952741
2016-05-25T05:55:40Z    18.3398359963
2016-05-25T06:22:20Z    18.3798996922
2016-05-25T06:49:01Z    18.429518364
2016-05-25T07:15:41Z    18.4882998025
2016-05-25T07:42:21Z    18.5556107216
2016-05-25T08:09:01Z    18.6305681696
2016-05-25T08:35:41Z    18.7120405764
2016-05-25T09:02:21Z    18.7986593485
2016-05-25T09:29:01Z    18.8888413982
2016-05-25T10:15:41Z    19.0498481226
2016-05-25T10:42:21Z    19.1403457087
2016-05-25T11:09:01Z    19.2272379988
2016-05-25T11:35:42Z    19.3085282482
2016-05-25T12:02:22Z    19.3823022472
2016-05-25T12:29:02Z    19.4467914477
2016-05-25T12:55:42Z    19.5004323176
2016-05-25T13:22:22Z    19.5419189861
2016-05-25T13:49:02Z    19.5702465013
2016-05-25T14:15:42Z    19.5847424495
2016-05-25T14:42:22Z    19.5850852668
2016-05-25T15:09:02Z    19.5713082596
2016-05-25T15:35:42Z    19.543789129
2016-05-25T16:02:22Z    19.5032255873
2016-05-25T16:29:03Z    19.4505984499
2016-05-25T16:55:43Z    19.3871243109
2016-05-25T17:22:23Z    19.3142005382
2016-05-25T17:49:03Z    19.2333458141
2016-05-25T18:15:43Z    19.1461397636
2016-05-25T18:42:23Z    19.0541653118
2016-05-25T19:09:03Z    18.9589572913
2016-05-25T20:05:43Z    18.7523448437
2016-05-25T20:32:23Z    18.6557748511
2016-05-25T20:59:04Z    18.5611007336
2016-05-25T21:25:44Z    18.4692323804
2016-05-25T21:52:24Z    18.3809831269
2016-05-25T22:19:04Z    18.2971066604
2016-05-25T22:45:44Z    18.2183406547
2016-05-25T23:12:24Z    18.1454530706
2016-05-25T23:39:04Z    18.0792866731
2016-05-26T00:05:44Z    18.0207972474
2016-05-26T00:32:24Z    17.9710812536
2016-05-26T00:59:04Z    17.9313892629
2016-05-26T01:25:44Z    17.9031223985
2016-05-26T01:52:25Z    17.8878101449
2016-05-26T02:19:05Z    17.8870691885
2016-05-26T02:45:45Z    17.902544341
2016-05-26T03:12:25Z    17.9358339596
2016-05-26T03:39:05Z    17.988403544
2016-05-26T04:05:45Z    18.0614922446
2016-05-26T04:32:25Z    18.1560177919
2016-05-26T04:59:05Z    18.2724857854
2016-05-26T05:25:45Z    18.4109093272
2016-05-26T05:52:25Z    18.5707446442
2016-05-26T06:19:06Z    18.7508476208
2016-05-26T06:45:46Z    18.9494551135
2016-05-26T07:12:26Z    19.1641935843
2016-05-26T07:39:06Z    19.3921160871
2016-05-26T08:05:46Z    19.6297670604
2016-05-26T08:32:26Z    19.8732728266
2016-05-26T09:09:06Z    20.2099431705
2016-05-26T09:35:46Z    20.4503072606
2016-05-26T10:02:26Z    20.6819809028
2016-05-26T10:29:06Z    20.900771184
2016-05-26T10:55:46Z    21.1027988125
2016-05-26T11:22:27Z    21.2846320752
2016-05-26T11:49:07Z    21.4434043147
2016-05-26T12:15:47Z    21.5769092936
2016-05-26T12:42:27Z    21.6836697
2016-05-26T13:09:07Z    21.7629751952
2016-05-26T13:35:47Z    21.8148877905
2016-05-26T14:02:27Z    21.840213914
2016-05-26T14:29:07Z    21.8404442193
2016-05-26T14:55:47Z    21.8176639023
2016-05-26T15:22:27Z    21.7744379276
2016-05-26T15:49:08Z    21.7136770399
2016-05-26T16:15:48Z    21.638491628
2016-05-26T16:42:28Z    21.5520413384
2016-05-26T17:09:08Z    21.4573887092
2016-05-26T17:35:48Z    21.3573649776
2016-05-26T18:02:28Z    21.2544555925
2016-05-26T18:52:28Z    21.0604906883
2016-05-26T19:19:08Z    20.9589827424
2016-05-26T19:45:48Z    20.8597479664
2016-05-26T20:12:28Z    20.7629282683
2016-05-26T20:39:09Z    20.6682776051
2016-05-26T21:05:49Z    20.5752640568


2016-05-26T22:29:09Z    20.2875323492
2016-05-26T22:55:49Z    20.1944618405


2016-05-27T00:05:49Z    19.9486072153
2016-05-27T00:32:29Z    19.857233005
2016-05-27T00:59:09Z    19.7699717078
2016-05-27T01:25:50Z    19.6894780926
2016-05-27T01:52:30Z    19.6188977382
2016-05-27T02:19:10Z    19.5617552316
2016-05-27T02:45:50Z    19.521807396
2016-05-27T03:12:30Z    19.5028680187
2016-05-27T03:39:10Z    19.5086124585
2016-05-27T04:05:50Z    19.5423720478
2016-05-27T04:32:30Z    19.6069292502
2016-05-27T04:59:10Z    19.7043250126
2016-05-27T05:25:50Z    19.8356896061
2016-05-27T05:52:30Z    20.0011074469
2016-05-27T06:19:11Z    20.1995249435
2016-05-27T06:45:51Z    20.4287083847
2016-05-27T07:12:31Z    20.6852563437
2016-05-27T07:39:11Z    20.9646681627
2016-05-27T08:05:51Z    21.2614669776
2016-05-27T08:32:31Z    21.5693726204
2016-05-27T09:02:31Z    21.9204757295
2016-05-27T09:29:11Z    22.228764583
2016-05-27T09:55:51Z    22.525898794
2016-05-27T10:22:31Z    22.8048410491
2016-05-27T10:49:12Z    23.0590543666
2016-05-27T11:15:52Z    23.2827456282
2016-05-27T11:42:32Z    23.4710753845
2016-05-27T12:09:12Z    23.6203241082
2016-05-27T12:35:52Z    23.7280076174
2016-05-27T13:02:32Z    23.792937275
2016-05-27T13:29:12Z    23.8152235788
2016-05-27T13:55:52Z    23.7962247151
2016-05-27T14:22:32Z    23.738444373
2016-05-27T14:49:12Z    23.6453855088
2016-05-27T15:15:52Z    23.5213686762
2016-05-27T15:42:33Z    23.371324948
2016-05-27T16:09:13Z    23.2005742811
2016-05-27T16:35:53Z    23.0146004199
2016-05-27T17:02:33Z    22.8188331031
2016-05-27T17:35:53Z    22.5681972426
2016-05-27T18:02:33Z    22.3686482328
2016-05-27T18:29:13Z    22.1743425359
2016-05-27T18:55:53Z    21.988598598
2016-05-27T19:22:33Z    21.8139860521
2016-05-27T19:49:13Z    21.6523132743
2016-05-27T20:15:54Z    21.5046538741
2016-05-27T20:42:34Z    21.3714081383
2016-05-27T21:09:14Z    21.2523938168
2016-05-27T21:35:54Z    21.1469593622
2016-05-27T22:02:34Z    21.0541118865
2016-05-27T22:29:14Z    20.97265169
2016-05-27T22:55:54Z    20.9013052684
2016-05-27T23:22:34Z    20.8388491785
2016-05-27T23:49:14Z    20.7842180103
2016-05-28T00:15:54Z    20.7365909041
2016-05-28T00:42:34Z    20.6954524911
2016-05-28T01:09:15Z    20.6606257417
2016-05-28T01:35:55Z    20.6322759015
2016-05-28T02:02:35Z    20.6108863668
2016-05-28T02:29:15Z    20.5972089289
2016-05-28T02:55:55Z    20.5921922147
2016-05-28T03:22:35Z    20.5968933013
2016-05-28T03:49:15Z    20.6123783277
2016-05-28T04:15:55Z    20.6396184364
2016-05-28T04:42:35Z    20.6793875225
2016-05-28T05:09:15Z    20.7321680574
2016-05-28T05:35:55Z    20.7980707009
2016-05-28T06:02:36Z    20.876772563
2016-05-28T06:29:16Z    20.9674778816
2016-05-28T06:55:56Z    21.0689036196
2016-05-28T07:22:36Z    21.1792911309
2016-05-28T07:49:16Z    21.2964436649
2016-05-28T08:15:56Z    21.4177881651
2016-05-28T08:55:56Z    21.6013399156
2016-05-28T09:22:36Z    21.7202367603
2016-05-28T09:49:16Z    21.8327071643
2016-05-28T10:15:56Z    21.9357286182
2016-05-28T10:42:37Z    22.0265077734
2016-05-28T11:09:17Z    22.1025961829
2016-05-28T11:35:57Z    22.1619931318
2016-05-28T12:02:37Z    22.2032300764
2016-05-28T12:29:17Z    22.2254319474
2016-05-28T12:55:57Z    22.2283516251
2016-05-28T13:22:37Z    22.2123752275
2016-05-28T13:49:17Z    22.1784974075
2016-05-28T14:15:57Z    22.1282675363
2016-05-28T14:42:37Z    22.0637093351
2016-05-28T15:09:18Z    21.9872180906
2016-05-28T15:35:58Z    21.9014409225
2016-05-28T16:02:38Z    21.8091465848
2016-05-28T16:29:18Z    21.7130919082
2016-05-28T17:09:18Z    21.5676120209
2016-05-28T17:35:58Z    21.4730012733
2016-05-28T18:02:38Z    21.3824309926
2016-05-28T18:29:18Z    21.29721563
2016-05-28T18:55:58Z    21.2181653508
2016-05-28T19:22:38Z    21.1455805899
2016-05-28T19:49:18Z    21.0792774821
2016-05-28T20:15:59Z    21.0186426875
2016-05-28T20:42:39Z    20.9627145237
2016-05-28T21:09:19Z    20.9102858645
2016-05-28T21:35:59Z    20.8600230447
2016-05-28T22:29:19Z    20.7607988799
2016-05-28T22:55:59Z    20.7096940124
2016-05-28T23:22:39Z    20.656704526
2016-05-28T23:49:19Z    20.6017161188
2016-05-29T00:15:59Z    20.5451416229
2016-05-29T01:02:40Z    20.4455751827
2016-05-29T01:29:20Z    20.3913553448
2016-05-29T01:56:00Z    20.3420072658
2016-05-29T02:22:40Z    20.3003542243
2016-05-29T02:49:20Z    20.2694885347
2016-05-29T03:16:00Z    20.2526236017
2016-05-29T03:42:40Z    20.2529278644
2016-05-29T04:09:20Z    20.2733486825
2016-05-29T04:36:00Z    20.3164351299
2016-05-29T05:02:40Z    20.3841691327
2016-05-29T05:29:21Z    20.4778143934
2016-05-29T05:56:01Z    20.5977920371
2016-05-29T06:22:41Z    20.7435908908
2016-05-29T06:49:21Z    20.9137188051
2016-05-29T07:16:01Z    21.1056994745
2016-05-29T07:42:41Z    21.3161169173
2016-05-29T08:09:21Z    21.5407072345
2016-05-29T08:36:01Z    21.7744946124
2016-05-29T09:06:01Z    22.0416198917
2016-05-29T09:32:41Z    22.2762411156
2016-05-29T09:59:21Z    22.5020103893
2016-05-29T10:26:02Z    22.7131386184
2016-05-29T10:52:42Z    22.9042270815
2016-05-29T11:19:22Z    23.0704828956
2016-05-29T11:46:02Z    23.207907353
2016-05-29T12:12:42Z    23.3134476625
2016-05-29T12:39:22Z    23.3851047593
2016-05-29T13:06:02Z    23.4219923764
2016-05-29T13:32:42Z    23.4243453019
2016-05-29T13:59:22Z    23.3934774922
2016-05-29T14:26:02Z    23.3316933086
2016-05-29T14:52:43Z    23.2421574328
2016-05-29T15:19:23Z    23.1287309088
2016-05-29T15:46:03Z    22.995782187
2016-05-29T16:12:43Z    22.8479829788
2016-05-29T16:39:23Z    22.6900991544
2016-05-29T17:06:03Z    22.5267868621
2016-05-29T17:42:43Z    22.3012961856
2016-05-29T18:09:23Z    22.1416786298
2016-05-29T18:36:03Z    21.9892383755
2016-05-29T19:02:43Z    21.8462964043
2016-05-29T19:29:23Z    21.7144103765
2016-05-29T19:56:04Z    21.5943760021
2016-05-29T20:22:44Z    21.48626962
2016-05-29T20:49:24Z    21.3895286185
2016-05-29T21:16:04Z    21.3030644178
2016-05-29T21:42:44Z    21.225401098
2016-05-29T22:09:24Z    21.1548314902
2016-05-29T22:36:04Z    21.089581703
2016-05-29T23:02:44Z    21.0279746842
2016-05-29T23:29:24Z    20.9685835126


2016-05-30T00:32:45Z    20.8313173024
2016-05-30T00:59:25Z    20.774727654
2016-05-30T01:26:05Z    20.7197847887
2016-05-30T01:52:45Z    20.667924266
2016-05-30T02:19:25Z    20.6211113603
2016-05-30T02:46:05Z    20.58174472
2016-05-30T03:12:45Z    20.5525271556
2016-05-30T03:39:25Z    20.536310196
2016-05-30T04:06:05Z    20.5359206841
2016-05-30T04:32:45Z    20.5539789078
2016-05-30T04:59:25Z    20.5927185279
2016-05-30T05:26:06Z    20.6538187919
2016-05-30T05:52:46Z    20.738259187
2016-05-30T06:19:26Z    20.8462057624
2016-05-30T06:46:06Z    20.9769368789
2016-05-30T07:12:46Z    21.1288141659
2016-05-30T07:39:26Z    21.2993020718
2016-05-30T08:06:06Z    21.4850366904
2016-05-30T08:32:46Z    21.6819416807
2016-05-30T08:59:26Z    21.8853862441
2016-05-30T09:32:46Z    22.1412646937
2016-05-30T09:59:27Z    22.3409680199
2016-05-30T10:26:07Z    22.5308013079
2016-05-30T10:52:47Z    22.7061351429
2016-05-30T11:19:27Z    22.8629185101
2016-05-30T11:46:07Z    22.9978599667
2016-05-30T12:12:47Z    23.1085691463
2016-05-30T12:39:27Z    23.1936501883
2016-05-30T13:06:07Z    23.2527415559
2016-05-30T13:32:47Z    23.2864999821
2016-05-30T13:59:27Z    23.296529759
2016-05-30T14:26:07Z    23.2852620585
2016-05-30T14:52:48Z    23.2557922016
2016-05-30T15:19:28Z    23.2116855567
2016-05-30T15:46:08Z    23.1567648324
2016-05-30T16:12:48Z    23.0948927559
2016-05-30T16:49:28Z    23.0051986927
2016-05-30T17:16:08Z    22.9409524449
2016-05-30T17:42:48Z    22.8805459896
2016-05-30T18:09:28Z    22.8259663846
2016-05-30T18:36:08Z    22.7785275911
2016-05-30T19:02:48Z    22.7388832463
2016-05-30T19:29:29Z    22.7070858483
2016-05-30T19:56:09Z    22.6826844968
2016-05-30T20:22:49Z    22.6648501325
2016-05-30T20:49:29Z    22.6525149927
2016-05-30T21:16:09Z    22.6445119976
2016-05-30T21:42:49Z    22.6397002389
2016-05-30T22:09:29Z    22.6370647176
2016-05-30T22:36:09Z    22.6357819242
