# time    temp_kitchen_old_raw_Mai_2016 (processed by pp_show_filtering.py)
2016-05-06T15:49:50Z    20.19685
2016-05-06T16:05:07Z    20.25985
2016-05-06T16:09:03Z    20.44685
2016-05-06T16:13:03Z    20.88485
2016-05-06T16:16:56Z    21.32185
2016-05-06T16:24:51Z    21.82185
2016-05-06T16:28:52Z    21.94685
2016-05-06T16:32:45Z    21.57185
2016-05-06T16:36:36Z    21.07185
2016-05-06T16:40:28Z    20.69685
2016-05-06T16:44:21Z    20.44685
2016-05-06T16:48:13Z    20.25985
2016-05-06T16:52:06Z    20.32185
2016-05-06T16:56:07Z    20.82185
2016-05-06T17:00:00Z    21.19685
2016-05-06T17:03:53Z    21.25985
2016-05-06T17:07:44Z    21.25985
2016-05-06T17:11:37Z    21.25985
2016-05-06T17:15:40Z    21.19685
2016-05-06T17:19:32Z    21.38485
2016-05-06T17:23:53Z    21.44685
2016-05-06T17:28:06Z    21.57185
2016-05-06T17:31:58Z    21.50985
2016-05-06T17:40:04Z    21.50985
2016-05-06T17:43:55Z    21.50985
2016-05-06T17:47:48Z    21.44685
2016-05-06T17:55:22Z    21.44685
2016-05-06T17:59:14Z    21.38485
2016-05-06T18:03:05Z    21.38485
2016-05-06T18:06:58Z    21.19685
2016-05-06T18:10:50Z    21.13485
2016-05-06T18:15:03Z    21.13485
2016-05-06T18:19:06Z    21.13485
2016-05-06T18:22:59Z    21.19685
2016-05-06T18:27:17Z    21.13485
2016-05-06T18:31:12Z    21.07185
2016-05-06T18:35:05Z    20.94685
2016-05-06T18:39:37Z    20.88485
2016-05-06T18:43:30Z    20.88485
2016-05-06T18:47:31Z    20.88485
2016-05-06T18:51:55Z    20.88485
2016-05-06T18:55:46Z    20.88485
2016-05-06T18:59:39Z    20.75985
2016-05-06T19:03:41Z    20.75985
2016-05-06T19:07:54Z    20.75985
2016-05-06T19:11:45Z    20.69685
2016-05-06T19:16:17Z    20.69685
2016-05-06T19:20:21Z    20.75985
2016-05-06T19:27:54Z    20.69685
2016-05-06T19:31:47Z    20.75985
2016-05-06T19:36:10Z    20.69685
2016-05-06T19:40:01Z    20.63485
2016-05-06T19:44:14Z    20.57185
2016-05-06T19:48:27Z    20.57185
2016-05-06T19:52:38Z    20.50985
2016-05-06T19:56:41Z    20.50985
2016-05-06T20:00:34Z    20.44685
2016-05-06T20:04:37Z    20.44685
2016-05-06T20:08:28Z    20.38485
2016-05-06T20:12:21Z    20.44685
2016-05-06T20:16:14Z    20.38485
2016-05-06T20:20:05Z    20.32185
2016-05-06T20:23:58Z    20.32185
2016-05-06T20:27:50Z    20.25985
2016-05-06T20:39:05Z    20.25985
2016-05-06T20:47:20Z    20.19685
2016-05-06T20:51:11Z    20.13485
2016-05-06T20:55:13Z    20.13485
2016-05-06T20:59:06Z    20.07185
2016-05-06T21:02:59Z    20.07185
2016-05-06T21:10:54Z    20.00985
2016-05-06T21:14:46Z    20.00985
2016-05-06T21:22:19Z    19.94685
2016-05-06T21:26:32Z    19.94685
2016-05-06T21:30:34Z    19.94685
2016-05-06T21:38:18Z    19.88485
2016-05-06T21:42:11Z    19.94685
2016-05-06T21:46:02Z    19.88485
2016-05-06T21:50:05Z    19.88485
2016-05-06T21:54:28Z    19.88485
2016-05-06T21:58:20Z    19.82185
2016-05-06T22:06:04Z    19.82185
2016-05-06T22:09:57Z    19.75985
2016-05-06T22:13:48Z    19.75985
2016-05-06T22:17:52Z    19.75985
2016-05-06T22:29:26Z    19.69685
2016-05-06T22:33:40Z    19.69685
2016-05-06T22:37:33Z    19.63485
2016-05-06T22:41:24Z    19.63485
2016-05-06T22:45:36Z    19.63485
2016-05-06T22:49:29Z    19.63485
2016-05-06T22:53:40Z    19.57185
2016-05-06T22:57:34Z    19.57185
2016-05-06T23:01:26Z    19.57185
2016-05-06T23:09:10Z    19.50985
2016-05-06T23:16:44Z    19.50985
2016-05-06T23:20:37Z    19.50985
2016-05-06T23:24:27Z    19.44685
2016-05-06T23:28:31Z    19.44685
2016-05-06T23:32:23Z    19.44685
2016-05-06T23:39:57Z    19.38485
2016-05-06T23:43:50Z    19.38485
2016-05-06T23:48:01Z    19.38485
2016-05-06T23:51:54Z    19.38485
2016-05-07T00:03:31Z    19.32185
2016-05-07T00:07:23Z    19.32185
2016-05-07T00:11:34Z    19.25985
2016-05-07T00:15:26Z    19.25985
2016-05-07T00:19:19Z    19.25985
2016-05-07T00:27:34Z    19.19685
2016-05-07T00:31:35Z    19.19685
2016-05-07T00:35:28Z    19.25985
2016-05-07T00:39:39Z    19.25985
2016-05-07T00:43:43Z    19.25985
2016-05-07T00:47:36Z    19.19685
2016-05-07T00:51:28Z    19.25985
2016-05-07T00:55:30Z    19.19685
2016-05-07T01:04:05Z    19.13485
2016-05-07T01:08:04Z    19.07185
2016-05-07T01:12:09Z    19.07185
2016-05-07T01:16:02Z    19.07185
2016-05-07T01:19:53Z    19.07185
2016-05-07T01:24:05Z    19.07185
2016-05-07T01:27:59Z    19.07185
2016-05-07T01:39:45Z    19.00985
2016-05-07T01:47:19Z    19.13485
2016-05-07T01:51:12Z    19.07185
2016-05-07T01:55:05Z    19.00985
2016-05-07T01:58:57Z    19.00985
2016-05-07T02:02:49Z    18.94685
2016-05-07T02:06:52Z    18.94685
2016-05-07T02:10:43Z    18.94685
2016-05-07T02:14:36Z    18.88485
2016-05-07T02:18:28Z    18.94685
2016-05-07T02:22:21Z    18.94685
2016-05-07T02:26:14Z    18.94685
2016-05-07T02:30:04Z    19.00985
2016-05-07T02:34:08Z    19.00985
2016-05-07T02:38:00Z    19.00985
2016-05-07T02:41:52Z    18.94685
2016-05-07T02:45:45Z    18.94685
2016-05-07T02:57:00Z    18.88485
2016-05-07T03:00:53Z    18.82185
2016-05-07T03:04:54Z    18.82185
2016-05-07T03:08:47Z    18.82185
2016-05-07T03:12:40Z    18.82185
2016-05-07T03:20:33Z    18.82185
2016-05-07T03:24:26Z    18.75985
2016-05-07T03:28:28Z    18.75985
2016-05-07T03:32:21Z    18.75985
2016-05-07T03:39:55Z    18.82185
2016-05-07T03:43:46Z    18.82185
2016-05-07T03:47:50Z    18.82185
2016-05-07T03:51:41Z    18.75985
2016-05-07T03:55:34Z    18.75985
2016-05-07T04:00:05Z    18.82185
2016-05-07T04:03:58Z    18.82185
2016-05-07T04:07:50Z    18.82185
2016-05-07T04:12:03Z    18.82185
2016-05-07T04:19:55Z    18.75985
2016-05-07T04:23:48Z    18.75985
2016-05-07T04:27:52Z    18.75985
2016-05-07T04:39:27Z    18.69685
2016-05-07T04:43:20Z    18.69685
2016-05-07T04:50:53Z    18.63485
2016-05-07T04:54:54Z    18.63485
2016-05-07T04:58:49Z    18.63485
2016-05-07T05:03:00Z    18.63485
2016-05-07T05:06:53Z    18.63485
2016-05-07T05:10:45Z    18.57185
2016-05-07T05:14:38Z    18.63485
2016-05-07T05:18:59Z    18.57185
2016-05-07T05:22:52Z    18.57185
2016-05-07T05:26:53Z    18.57185
2016-05-07T05:31:17Z    18.57185
2016-05-07T05:35:16Z    18.63485
2016-05-07T05:39:12Z    18.69685
2016-05-07T05:43:23Z    18.82185
2016-05-07T05:47:16Z    18.82185
2016-05-07T05:51:18Z    18.88485
2016-05-07T05:55:10Z    18.88485
2016-05-07T05:59:03Z    18.88485
2016-05-07T06:02:55Z    18.82185
2016-05-07T06:06:57Z    18.82185
2016-05-07T06:10:50Z    18.88485
2016-05-07T06:14:42Z    18.88485
2016-05-07T06:18:35Z    18.94685
2016-05-07T06:22:27Z    18.94685
2016-05-07T06:26:18Z    18.94685
2016-05-07T06:34:03Z    19.00985
2016-05-07T06:37:54Z    19.00985
2016-05-07T06:45:29Z    19.13485
2016-05-07T06:49:42Z    19.19685
2016-05-07T06:53:43Z    19.25985
2016-05-07T06:57:36Z    19.32185
2016-05-07T07:01:28Z    19.32185
2016-05-07T07:09:32Z    19.38485
2016-05-07T07:13:25Z    19.38485
2016-05-07T07:17:18Z    19.50985
2016-05-07T07:21:09Z    19.57185
2016-05-07T07:25:01Z    19.57185
2016-05-07T07:33:05Z    19.69685
2016-05-07T07:36:58Z    19.88485
2016-05-07T07:40:51Z    20.00985
2016-05-07T07:44:51Z    20.07185
2016-05-07T07:48:45Z    20.13485
2016-05-07T07:52:37Z    20.19685
2016-05-07T08:00:21Z    20.50985
2016-05-07T08:04:23Z    20.57185
2016-05-07T08:08:34Z    20.63485
2016-05-07T08:12:28Z    20.82185
2016-05-07T08:16:19Z    20.94685
2016-05-07T08:20:32Z    20.94685
2016-05-07T08:24:25Z    21.00985
2016-05-07T08:28:18Z    21.13485
2016-05-07T08:32:08Z    21.25985
2016-05-07T08:36:12Z    21.32185
2016-05-07T08:40:04Z    21.75985
2016-05-07T08:44:06Z    21.69685
2016-05-07T08:52:10Z    21.63485
2016-05-07T08:56:02Z    21.07185
2016-05-07T08:59:55Z    20.75985
2016-05-07T09:11:30Z    20.44685
2016-05-07T09:15:34Z    20.38485
2016-05-07T09:23:28Z    20.38485
2016-05-07T09:27:21Z    20.44685
2016-05-07T09:31:22Z    20.50985
2016-05-07T09:35:16Z    20.44685
2016-05-07T09:39:16Z    20.50985
2016-05-07T09:43:07Z    20.57185
2016-05-07T09:47:12Z    20.57185
2016-05-07T09:51:34Z    20.63485
2016-05-07T09:55:37Z    20.69685
2016-05-07T09:59:30Z    20.69685
2016-05-07T10:03:40Z    20.69685
2016-05-07T10:07:33Z    20.82185
2016-05-07T10:11:26Z    20.88485
2016-05-07T10:15:20Z    20.88485
2016-05-07T10:19:21Z    20.88485
2016-05-07T10:23:12Z    20.94685
2016-05-07T10:27:05Z    20.94685
2016-05-07T10:30:57Z    20.94685
2016-05-07T10:34:50Z    21.00985
2016-05-07T10:43:03Z    21.19685
2016-05-07T10:46:56Z    21.25985
2016-05-07T10:50:48Z    21.25985
2016-05-07T10:54:41Z    21.32185
2016-05-07T10:58:34Z    21.32185
2016-05-07T11:06:17Z    21.38485
2016-05-07T11:10:10Z    21.38485
2016-05-07T11:14:02Z    21.50985
2016-05-07T11:22:06Z    21.50985
2016-05-07T11:26:09Z    21.57185
2016-05-07T11:33:42Z    21.50985
2016-05-07T11:37:45Z    21.57185
2016-05-07T11:42:37Z    21.57185
2016-05-07T11:46:30Z    21.63485
2016-05-07T11:50:34Z    21.69685
2016-05-07T11:54:45Z    21.75985
2016-05-07T11:58:47Z    21.82185
2016-05-07T12:02:50Z    21.75985
2016-05-07T12:06:42Z    21.75985
2016-05-07T12:14:47Z    21.75985
2016-05-07T12:18:40Z    21.75985
2016-05-07T12:22:41Z    21.88485
2016-05-07T12:26:43Z    21.88485
2016-05-07T12:34:37Z    21.88485
2016-05-07T12:38:31Z    21.88485
2016-05-07T12:47:07Z    23.07185
2016-05-07T12:51:07Z    24.50985
2016-05-07T13:15:01Z    25.63485
2016-05-07T13:18:54Z    25.63485
2016-05-07T13:26:27Z    25.63485
2016-05-07T13:30:20Z    25.63485
2016-05-07T13:34:14Z    25.63485
2016-05-07T13:38:15Z    25.69685
2016-05-07T13:42:16Z    25.69685
2016-05-07T13:46:09Z    25.69685
2016-05-07T13:50:01Z    25.69685
2016-05-07T13:53:54Z    25.69685
2016-05-07T14:01:49Z    25.63485
2016-05-07T14:05:50Z    25.75985
2016-05-07T14:09:42Z    25.69685
2016-05-07T14:13:54Z    25.50985
2016-05-07T14:17:47Z    25.50985
2016-05-07T14:21:40Z    25.44685
2016-05-07T14:25:43Z    25.44685
2016-05-07T14:29:34Z    25.57185
2016-05-07T14:33:47Z    25.63485
2016-05-07T14:37:58Z    25.32185
2016-05-07T14:41:51Z    25.38485
2016-05-07T14:45:43Z    25.57185
2016-05-07T14:53:37Z    25.19685
2016-05-07T14:57:48Z    25.07185
2016-05-07T15:02:13Z    25.13485
2016-05-07T15:06:04Z    25.00985
2016-05-07T15:13:48Z    24.88485
2016-05-07T15:17:40Z    24.88485
2016-05-07T15:21:32Z    24.63485
2016-05-07T15:25:26Z    24.63485
2016-05-07T15:29:18Z    24.32185
2016-05-07T15:33:19Z    24.25985
2016-05-07T15:37:12Z    24.19685
2016-05-07T15:45:26Z    24.19685
2016-05-07T15:49:18Z    24.00985
2016-05-07T15:53:10Z    23.82185
2016-05-07T15:57:02Z    24.07185
2016-05-07T16:01:06Z    23.82185
2016-05-07T16:04:57Z    24.00985
2016-05-07T16:08:50Z    23.38485
2016-05-07T16:12:43Z    23.44685
2016-05-07T16:16:34Z    23.63485
2016-05-07T16:20:27Z    23.57185
2016-05-07T16:24:19Z    23.50985
2016-05-07T16:28:11Z    23.44685
2016-05-07T16:36:37Z    23.32185
2016-05-07T16:41:08Z    23.38485
2016-05-07T16:48:54Z    24.00985
2016-05-07T16:52:44Z    24.25985
2016-05-07T16:56:36Z    24.32185
2016-05-07T17:00:29Z    24.44685
2016-05-07T17:04:31Z    24.38485
2016-05-07T17:08:35Z    24.13485
2016-05-07T17:12:25Z    23.75985
2016-05-07T17:16:18Z    23.50985
2016-05-07T17:20:11Z    23.13485
2016-05-07T17:24:12Z    23.07185
2016-05-07T17:28:35Z    22.94685
2016-05-07T17:32:28Z    22.88485
2016-05-07T17:36:29Z    22.82185
2016-05-07T17:40:22Z    22.75985
2016-05-07T17:51:58Z    22.63485
2016-05-07T17:56:01Z    22.63485
2016-05-07T17:59:52Z    22.57185
2016-05-07T18:04:15Z    22.57185
2016-05-07T18:12:09Z    22.38485
2016-05-07T18:16:02Z    22.32185
2016-05-07T18:20:06Z    22.32185
2016-05-07T18:27:58Z    22.19685
2016-05-07T18:35:41Z    21.94685
2016-05-07T18:39:35Z    21.94685
2016-05-07T18:43:27Z    21.82185
2016-05-07T18:47:20Z    21.82185
2016-05-07T18:51:11Z    21.94685
2016-05-07T18:59:16Z    21.82185
2016-05-07T19:11:42Z    21.82185
2016-05-07T19:15:35Z    21.75985
2016-05-07T19:19:26Z    21.75985
2016-05-07T19:31:23Z    21.50985
2016-05-07T19:35:15Z    21.50985
2016-05-07T19:39:06Z    21.44685
2016-05-07T19:42:59Z    21.44685
2016-05-07T19:46:53Z    21.44685
2016-05-07T19:50:45Z    21.44685
2016-05-07T19:54:37Z    21.44685
2016-05-07T20:02:10Z    21.38485
2016-05-07T20:06:03Z    21.38485
2016-05-07T20:09:56Z    21.32185
2016-05-07T20:13:58Z    21.32185
2016-05-07T20:17:50Z    21.25985
2016-05-07T20:21:43Z    21.19685
2016-05-07T20:25:35Z    21.13485
2016-05-07T20:29:28Z    21.13485
2016-05-07T20:33:29Z    21.19685
2016-05-07T20:37:23Z    21.13485
2016-05-07T20:45:05Z    21.07185
2016-05-07T20:48:58Z    21.07185
2016-05-07T20:52:51Z    21.00985
2016-05-07T20:56:44Z    21.00985
2016-05-07T21:00:45Z    21.00985
2016-05-07T21:04:58Z    20.94685
2016-05-07T21:08:51Z    20.94685
2016-05-07T21:13:04Z    20.94685
2016-05-07T21:16:55Z    20.94685
2016-05-07T21:24:59Z    20.88485
2016-05-07T21:28:52Z    20.88485
2016-05-07T21:32:44Z    20.82185
2016-05-07T21:37:06Z    20.82185
2016-05-07T21:40:59Z    20.82185
2016-05-07T21:49:12Z    20.75985
2016-05-07T21:53:05Z    20.75985
2016-05-07T21:56:58Z    20.75985
2016-05-07T22:00:49Z    20.69685
2016-05-07T22:04:42Z    20.69685
2016-05-07T22:09:04Z    20.69685
2016-05-07T22:12:56Z    20.69685
2016-05-07T22:17:08Z    20.63485
2016-05-07T22:21:11Z    20.69685
2016-05-07T22:25:03Z    20.63485
2016-05-07T22:28:55Z    20.63485
2016-05-07T22:32:58Z    20.63485
2016-05-07T22:36:51Z    20.57185
2016-05-07T22:40:42Z    20.50985
2016-05-07T22:44:53Z    20.50985
2016-05-07T22:49:27Z    20.50985
2016-05-07T22:53:19Z    20.44685
2016-05-07T22:57:20Z    20.44685
2016-05-07T23:05:36Z    20.44685
2016-05-07T23:09:37Z    20.44685
2016-05-07T23:13:52Z    20.44685
2016-05-07T23:18:04Z    20.38485
2016-05-07T23:22:16Z    20.38485
2016-05-07T23:26:29Z    20.32185
2016-05-07T23:30:40Z    20.32185
2016-05-07T23:34:33Z    20.32185
2016-05-07T23:38:56Z    20.25985
2016-05-07T23:42:59Z    20.25985
2016-05-07T23:50:42Z    20.19685
2016-05-07T23:55:24Z    20.19685
2016-05-07T23:59:47Z    20.13485
2016-05-08T00:03:50Z    20.13485
2016-05-08T00:07:42Z    20.13485
2016-05-08T00:11:45Z    20.13485
2016-05-08T00:15:36Z    20.13485
2016-05-08T00:19:29Z    20.13485
2016-05-08T00:23:41Z    20.13485
2016-05-08T00:28:04Z    20.07185
2016-05-08T00:32:26Z    20.00985
2016-05-08T00:36:49Z    20.00985
2016-05-08T00:41:02Z    19.94685
2016-05-08T00:44:54Z    20.00985
2016-05-08T00:48:46Z    20.00985
2016-05-08T00:52:49Z    20.00985
2016-05-08T01:00:21Z    19.88485
2016-05-08T01:04:14Z    19.88485
2016-05-08T01:08:07Z    19.82185
2016-05-08T01:12:00Z    19.82185
2016-05-08T01:15:53Z    19.82185
2016-05-08T01:19:56Z    19.75985
2016-05-08T01:27:38Z    19.75985
2016-05-08T01:31:42Z    19.75985
2016-05-08T01:39:16Z    19.69685
2016-05-08T01:43:29Z    19.69685
2016-05-08T01:47:31Z    19.75985
2016-05-08T01:51:42Z    19.75985
2016-05-08T01:55:45Z    19.75985
2016-05-08T01:59:57Z    19.75985
2016-05-08T02:03:50Z    19.75985
2016-05-08T02:08:21Z    19.69685
2016-05-08T02:12:24Z    19.69685
2016-05-08T02:16:17Z    19.63485
2016-05-08T02:23:51Z    19.63485
2016-05-08T02:27:51Z    19.63485
2016-05-08T02:35:47Z    19.63485
2016-05-08T02:39:40Z    19.63485
2016-05-08T02:43:41Z    19.57185
2016-05-08T02:47:35Z    19.57185
2016-05-08T02:55:19Z    19.50985
2016-05-08T02:59:22Z    19.50985
2016-05-08T03:03:12Z    19.50985
2016-05-08T03:07:26Z    19.44685
2016-05-08T03:15:09Z    19.44685
2016-05-08T03:19:02Z    19.44685
2016-05-08T03:23:03Z    19.44685
2016-05-08T03:26:56Z    19.44685
2016-05-08T03:34:47Z    19.50985
2016-05-08T03:39:02Z    19.50985
2016-05-08T03:46:33Z    19.44685
2016-05-08T03:51:09Z    19.44685
2016-05-08T03:55:01Z    19.38485
2016-05-08T04:02:35Z    19.38485
2016-05-08T04:06:28Z    19.38485
2016-05-08T04:17:43Z    19.32185
2016-05-08T04:21:36Z    19.32185
2016-05-08T04:25:28Z    19.32185
2016-05-08T04:29:50Z    19.38485
2016-05-08T04:34:03Z    19.38485
2016-05-08T04:37:55Z    19.32185
2016-05-08T04:41:59Z    19.32185
2016-05-08T04:45:50Z    19.32185
2016-05-08T04:54:15Z    19.32185
2016-05-08T04:58:08Z    19.32185
2016-05-08T05:01:59Z    19.38485
2016-05-08T05:05:51Z    19.38485
2016-05-08T05:09:45Z    19.44685
2016-05-08T05:17:18Z    19.44685
2016-05-08T05:21:11Z    19.44685
2016-05-08T05:25:31Z    19.44685
2016-05-08T05:29:24Z    19.57185
2016-05-08T05:37:09Z    19.57185
2016-05-08T05:48:54Z    19.44685
2016-05-08T05:52:48Z    19.44685
2016-05-08T05:56:41Z    19.44685
2016-05-08T06:04:33Z    19.38485
2016-05-08T06:08:36Z    19.38485
2016-05-08T06:12:28Z    19.38485
2016-05-08T06:16:31Z    19.44685
2016-05-08T06:20:23Z    19.50985
2016-05-08T06:43:24Z    19.63485
2016-05-08T06:47:17Z    19.69685
2016-05-08T06:51:38Z    19.75985
2016-05-08T06:55:41Z    19.82185
2016-05-08T07:03:13Z    19.94685
2016-05-08T07:07:14Z    20.13485
2016-05-08T07:11:29Z    20.32185
2016-05-08T07:15:32Z    20.44685
2016-05-08T07:19:25Z    20.50985
2016-05-08T07:23:17Z    20.63485
2016-05-08T07:27:08Z    20.63485
2016-05-08T07:31:12Z    20.69685
2016-05-08T07:39:06Z    20.88485
2016-05-08T07:42:57Z    20.88485
2016-05-08T07:47:02Z    20.94685
2016-05-08T07:50:53Z    21.07185
2016-05-08T07:54:46Z    21.07185
2016-05-08T07:58:36Z    21.25985
2016-05-08T08:02:39Z    21.44685
2016-05-08T08:06:32Z    21.50985
2016-05-08T08:10:55Z    21.75985
2016-05-08T08:14:56Z    21.94685
2016-05-08T08:18:59Z    21.94685
2016-05-08T08:23:01Z    22.07185
2016-05-08T08:27:14Z    22.13485
2016-05-08T08:34:57Z    22.44685
2016-05-08T08:38:50Z    22.50985
2016-05-08T08:43:01Z    22.63485
2016-05-08T08:46:55Z    22.75985
2016-05-08T08:58:51Z    23.19685
2016-05-08T09:02:43Z    23.07185
2016-05-08T09:10:18Z    23.38485
2016-05-08T09:14:08Z    23.57185
2016-05-08T09:18:12Z    23.57185
2016-05-08T09:22:24Z    23.69685
2016-05-08T09:30:29Z    23.88485
2016-05-08T09:38:13Z    24.25985
2016-05-08T09:42:36Z    24.38485
2016-05-08T09:46:37Z    24.50985
2016-05-08T09:50:39Z    24.63485
2016-05-08T09:54:33Z    24.75985
2016-05-08T10:02:06Z    24.25985
2016-05-08T10:06:19Z    23.25985
2016-05-08T10:10:32Z    22.57185
2016-05-08T10:14:23Z    22.32185
2016-05-08T10:25:39Z    22.00985
2016-05-08T10:33:23Z    21.82185
2016-05-08T10:37:16Z    21.75985
2016-05-08T10:41:08Z    21.69685
2016-05-08T10:45:01Z    21.69685
2016-05-08T11:05:00Z    21.69685
2016-05-08T11:20:26Z    21.63485
2016-05-08T11:24:29Z    21.69685
2016-05-08T11:32:14Z    21.69685
2016-05-08T11:36:07Z    21.75985
2016-05-08T11:40:00Z    21.82185
2016-05-08T11:44:02Z    21.82185
2016-05-08T11:48:13Z    21.88485
2016-05-08T11:52:07Z    21.82185
2016-05-08T11:55:58Z    21.75985
2016-05-08T12:11:37Z    21.88485
2016-05-08T12:15:29Z    21.94685
2016-05-08T12:23:53Z    21.82185
2016-05-08T12:31:59Z    21.75985
2016-05-08T12:35:50Z    21.82185
2016-05-08T12:39:43Z    21.82185
2016-05-08T12:43:34Z    21.94685
2016-05-08T12:47:26Z    21.88485
2016-05-08T12:51:19Z    21.82185
2016-05-08T12:55:42Z    21.82185
2016-05-08T12:59:35Z    21.82185
2016-05-08T13:03:46Z    21.94685
2016-05-08T13:08:00Z    21.94685
2016-05-08T13:12:01Z    21.88485
2016-05-08T13:16:03Z    21.82185
2016-05-08T13:23:48Z    21.88485
2016-05-08T13:27:40Z    21.88485
2016-05-08T13:32:03Z    21.88485
2016-05-08T13:35:55Z    21.82185
2016-05-08T13:47:42Z    21.88485
2016-05-08T14:03:31Z    21.88485
2016-05-08T14:07:22Z    21.82185
2016-05-08T14:11:15Z    21.69685
2016-05-08T14:15:08Z    21.63485
2016-05-08T14:18:59Z    21.69685
2016-05-08T14:23:12Z    21.75985
2016-05-08T14:31:06Z    21.63485
2016-05-08T14:43:13Z    21.57185
2016-05-08T14:47:16Z    21.57185
2016-05-08T14:51:16Z    21.57185
2016-05-08T14:55:10Z    21.50985
2016-05-08T14:59:03Z    21.44685
2016-05-08T15:03:26Z    21.44685
2016-05-08T15:07:19Z    21.38485
2016-05-08T15:14:52Z    21.38485
2016-05-08T15:18:45Z    21.38485
2016-05-08T15:22:37Z    21.32185
2016-05-08T15:34:12Z    21.19685
2016-05-08T15:38:05Z    21.19685
2016-05-08T15:41:58Z    21.13485
2016-05-08T15:45:50Z    21.13485
2016-05-08T15:49:53Z    21.13485
2016-05-08T15:53:55Z    21.07185
2016-05-08T16:01:28Z    21.07185
2016-05-08T16:05:51Z    21.00985
2016-05-08T16:13:25Z    21.00985
2016-05-08T16:21:09Z    20.94685
2016-05-08T16:25:01Z    20.94685
2016-05-08T16:32:45Z    20.94685
2016-05-08T16:44:20Z    20.82185
2016-05-08T16:48:33Z    20.82185
2016-05-08T16:52:25Z    20.82185
2016-05-08T16:56:47Z    20.82185
2016-05-08T17:00:41Z    20.75985
2016-05-08T17:04:33Z    20.69685
2016-05-08T17:08:34Z    20.63485
2016-05-08T17:16:29Z    20.57185
2016-05-08T17:20:42Z    20.57185
2016-05-08T17:24:43Z    20.69685
2016-05-08T17:32:59Z    20.50985
2016-05-08T17:36:52Z    20.50985
2016-05-08T17:40:44Z    20.44685
2016-05-08T17:44:37Z    20.44685
2016-05-08T17:48:29Z    20.38485
2016-05-08T17:52:21Z    20.38485
2016-05-08T18:00:05Z    20.38485
2016-05-08T18:07:38Z    20.38485
2016-05-08T18:11:30Z    20.44685
2016-05-08T18:16:02Z    20.57185
2016-05-08T18:20:16Z    20.57185
2016-05-08T18:27:50Z    20.57185
2016-05-08T18:31:51Z    20.50985
2016-05-08T18:35:44Z    20.44685
2016-05-08T18:39:46Z    20.38485
2016-05-08T18:43:39Z    20.32185
2016-05-08T18:47:40Z    20.32185
2016-05-08T18:51:33Z    20.25985
2016-05-08T18:55:36Z    20.19685
2016-05-08T18:59:37Z    20.19685
2016-05-08T19:07:43Z    20.19685
2016-05-08T19:11:55Z    20.19685
2016-05-08T19:19:28Z    20.19685
2016-05-08T19:23:21Z    20.32185
2016-05-08T19:27:44Z    20.38485
2016-05-08T19:31:56Z    20.57185
2016-05-08T19:35:48Z    20.69685
2016-05-08T19:40:01Z    20.69685
2016-05-08T19:44:01Z    20.75985
2016-05-08T19:47:54Z    20.75985
2016-05-08T19:51:57Z    20.75985
2016-05-08T19:55:49Z    20.75985
2016-05-08T20:03:22Z    20.69685
2016-05-08T20:07:16Z    20.69685
2016-05-08T20:14:50Z    20.63485
2016-05-08T20:18:41Z    20.63485
2016-05-08T20:22:34Z    20.63485
2016-05-08T20:26:24Z    20.69685
2016-05-08T20:30:18Z    20.69685
2016-05-08T20:34:12Z    20.75985
2016-05-08T20:38:03Z    20.69685
2016-05-08T20:42:05Z    20.69685
2016-05-08T20:46:07Z    20.69685
2016-05-08T20:50:00Z    20.63485
2016-05-08T21:04:57Z    20.57185
2016-05-08T21:16:11Z    20.57185
2016-05-08T21:20:16Z    20.50985
2016-05-08T21:24:37Z    20.63485
2016-05-08T21:28:39Z    20.63485
2016-05-08T21:32:42Z    20.63485
2016-05-08T21:36:36Z    20.57185
2016-05-08T21:40:36Z    20.57185
2016-05-08T21:44:37Z    20.50985
2016-05-08T21:48:51Z    20.50985
2016-05-08T21:53:03Z    20.44685
2016-05-08T22:00:37Z    20.44685
2016-05-08T22:04:40Z    20.38485
2016-05-08T22:08:42Z    20.38485
2016-05-08T22:16:35Z    20.38485
2016-05-08T22:20:49Z    20.38485
2016-05-08T22:24:41Z    20.38485
2016-05-08T22:28:33Z    20.32185
2016-05-08T22:32:44Z    20.32185
2016-05-08T22:36:37Z    20.25985
2016-05-08T22:40:41Z    20.25985
2016-05-08T22:44:41Z    20.19685
2016-05-08T22:48:35Z    20.19685
2016-05-08T23:00:50Z    20.13485
2016-05-08T23:04:43Z    20.07185
2016-05-08T23:08:46Z    20.07185
2016-05-08T23:12:37Z    20.07185
2016-05-08T23:16:59Z    20.00985
2016-05-08T23:20:53Z    20.00985
2016-05-08T23:25:05Z    20.07185
2016-05-08T23:32:37Z    19.94685
2016-05-08T23:36:31Z    19.94685
2016-05-08T23:44:24Z    19.94685
2016-05-08T23:48:17Z    19.94685
2016-05-08T23:56:11Z    19.88485
2016-05-09T00:00:04Z    19.88485
2016-05-09T00:03:56Z    19.88485
2016-05-09T00:07:50Z    19.88485
2016-05-09T00:12:01Z    19.82185
2016-05-09T00:15:54Z    19.82185
2016-05-09T00:19:47Z    19.82185
2016-05-09T00:23:38Z    19.82185
2016-05-09T00:27:41Z    19.82185
2016-05-09T00:31:44Z    19.82185
2016-05-09T00:39:27Z    19.82185
2016-05-09T00:43:49Z    19.82185
2016-05-09T00:48:33Z    19.75985
