# time    temp_living_room_Mai_2016 (processed by pp_show_filtering.py)
2016-05-05T12:16:56Z    20.30985
2016-05-05T12:21:01Z    20.40985
2016-05-05T12:24:52Z    20.40985
2016-05-05T12:29:00Z    20.40985
2016-05-05T12:32:59Z    20.50985
2016-05-05T12:37:07Z    20.50985
2016-05-05T12:40:57Z    20.50985
2016-05-05T12:44:48Z    20.60985
2016-05-05T12:48:41Z    20.70985
2016-05-05T12:52:34Z    20.70985
2016-05-05T12:56:19Z    20.70985
2016-05-05T13:00:28Z    20.70985
2016-05-05T13:04:39Z    20.80985
2016-05-05T13:08:53Z    20.80985
2016-05-05T13:12:50Z    20.90985
2016-05-05T13:16:48Z    20.90985
2016-05-05T13:20:39Z    20.90985
2016-05-05T13:24:35Z    20.90985
2016-05-05T13:28:35Z    20.90985
2016-05-05T13:32:26Z    20.90985
2016-05-05T13:36:19Z    20.90985
2016-05-05T13:40:03Z    20.90985
2016-05-05T13:44:02Z    20.90985
2016-05-05T13:48:01Z    20.90985
2016-05-05T13:52:07Z    20.90985
2016-05-05T13:56:10Z    20.90985
2016-05-05T13:59:52Z    20.90985
2016-05-05T14:04:01Z    20.80985
2016-05-05T14:08:01Z    20.90985
2016-05-05T14:11:50Z    20.90985
2016-05-05T14:15:51Z    20.80985
2016-05-05T14:19:53Z    20.80985
2016-05-05T14:23:34Z    20.80985
2016-05-05T14:27:29Z    20.70985
2016-05-05T14:31:40Z    20.70985
2016-05-05T14:35:27Z    20.50985
2016-05-05T14:39:44Z    20.40985
2016-05-05T14:43:44Z    20.40985
2016-05-05T14:47:40Z    20.20985
2016-05-05T14:51:29Z    20.20985
2016-05-05T14:55:27Z    20.10985
2016-05-05T14:59:15Z    20.10985
2016-05-05T15:03:00Z    20.00985
2016-05-05T15:06:51Z    20.00985
2016-05-05T15:11:06Z    20.00985
2016-05-05T15:15:03Z    20.00985
2016-05-05T15:18:56Z    20.00985
2016-05-05T15:22:38Z    19.90985
2016-05-05T15:26:20Z    19.90985
2016-05-05T15:30:11Z    19.80985
2016-05-05T15:34:06Z    19.80985
2016-05-05T15:37:44Z    19.80985
2016-05-05T15:41:36Z    19.70985
2016-05-05T15:45:29Z    19.70985
2016-05-05T15:49:34Z    19.60985
2016-05-05T15:53:52Z    19.60985
2016-05-05T15:57:57Z    19.60985
2016-05-05T16:01:48Z    19.60985
2016-05-05T16:05:50Z    19.50985
2016-05-05T16:09:43Z    19.50985
2016-05-05T16:13:36Z    19.40985
2016-05-05T16:17:27Z    19.40985
2016-05-05T16:21:31Z    19.40985
2016-05-05T16:25:12Z    19.40985
2016-05-05T16:29:05Z    19.40985
2016-05-05T16:32:59Z    19.30985
2016-05-05T16:37:08Z    19.30985
2016-05-05T16:41:01Z    19.30985
2016-05-05T16:44:54Z    19.20985
2016-05-05T16:48:35Z    19.20985
2016-05-05T16:52:30Z    19.20985
2016-05-05T16:56:23Z    19.10985
2016-05-05T17:00:23Z    19.10985
2016-05-05T17:04:15Z    19.10985
2016-05-05T17:08:37Z    19.20985
2016-05-05T17:12:38Z    19.30985
2016-05-05T17:16:30Z    19.40985
2016-05-05T17:20:59Z    19.70985
2016-05-05T17:25:06Z    19.70985
2016-05-05T17:28:58Z    19.80985
2016-05-05T17:32:50Z    19.80985
2016-05-05T17:36:42Z    19.80985
2016-05-05T17:40:36Z    19.70985
2016-05-05T17:44:41Z    19.60985
2016-05-05T17:48:40Z    19.60985
2016-05-05T17:52:33Z    19.60985
2016-05-05T17:56:27Z    19.60985
2016-05-05T18:00:16Z    19.60985
2016-05-05T18:04:09Z    19.60985
2016-05-05T18:08:01Z    19.50985
2016-05-05T18:11:57Z    19.50985
2016-05-05T18:15:47Z    19.50985
2016-05-05T18:19:39Z    19.50985
2016-05-05T18:23:30Z    19.50985
2016-05-05T18:27:23Z    19.50985
2016-05-05T18:31:15Z    19.40985
2016-05-05T18:35:13Z    19.30985
2016-05-05T18:39:09Z    19.30985
2016-05-05T18:43:03Z    19.30985
2016-05-05T18:46:55Z    19.20985
2016-05-05T18:50:36Z    19.20985
2016-05-05T18:54:29Z    19.20985
2016-05-05T18:58:21Z    19.20985
2016-05-05T19:02:20Z    19.20985
2016-05-05T19:06:16Z    19.20985
2016-05-05T19:10:09Z    19.20985
2016-05-05T19:14:01Z    19.10985
2016-05-05T19:17:52Z    19.10985
2016-05-05T19:21:45Z    19.10985
2016-05-05T19:25:49Z    19.10985
2016-05-05T19:29:49Z    19.10985
2016-05-05T19:34:17Z    19.10985
2016-05-05T19:38:15Z    19.10985
2016-05-05T19:41:56Z    19.10985
2016-05-05T19:45:50Z    19.00985
2016-05-05T19:49:40Z    19.00985
2016-05-05T19:53:36Z    19.00985
2016-05-05T19:57:28Z    19.00985
2016-05-05T20:01:18Z    19.00985
2016-05-05T20:05:09Z    19.00985
2016-05-05T20:09:04Z    19.00985
2016-05-05T20:13:00Z    19.00985
2016-05-05T20:16:56Z    19.00985
2016-05-05T20:20:49Z    19.00985
2016-05-05T20:24:52Z    19.00985
2016-05-05T20:28:53Z    19.00985
2016-05-05T20:32:51Z    19.00985
2016-05-05T20:36:48Z    19.00985
2016-05-05T20:40:41Z    19.00985
2016-05-05T20:44:22Z    19.00985
2016-05-05T20:48:35Z    19.00985
2016-05-05T20:52:28Z    19.00985
2016-05-05T20:56:20Z    19.00985
2016-05-05T21:00:02Z    19.00985
2016-05-05T21:03:43Z    19.00985
2016-05-05T21:07:24Z    19.00985
2016-05-05T21:11:17Z    19.00985
2016-05-05T21:15:10Z    19.00985
2016-05-05T21:18:52Z    19.00985
2016-05-05T21:22:54Z    19.00985
2016-05-05T21:27:18Z    19.00985
2016-05-05T21:31:24Z    19.00985
2016-05-05T21:35:30Z    19.00985
2016-05-05T21:39:23Z    19.00985
2016-05-05T21:43:14Z    19.00985
2016-05-05T21:47:15Z    19.00985
2016-05-05T21:51:32Z    19.00985
2016-05-05T21:55:24Z    18.90985
2016-05-05T21:59:37Z    18.90985
2016-05-05T22:03:37Z    18.90985
2016-05-05T22:07:18Z    18.90985
2016-05-05T22:11:11Z    18.90985
2016-05-05T22:15:21Z    18.90985
2016-05-05T22:19:36Z    18.90985
2016-05-05T22:24:11Z    18.90985
2016-05-05T22:28:11Z    18.90985
2016-05-05T22:32:06Z    18.90985
2016-05-05T22:36:01Z    18.90985
2016-05-05T22:40:15Z    18.90985
2016-05-05T22:44:14Z    18.90985
2016-05-05T22:48:31Z    18.90985
2016-05-05T22:52:32Z    18.90985
2016-05-05T22:56:26Z    18.90985
2016-05-05T23:00:17Z    18.90985
2016-05-05T23:04:13Z    18.90985
2016-05-05T23:08:12Z    18.90985
2016-05-05T23:12:04Z    18.90985
2016-05-05T23:15:57Z    18.90985
2016-05-05T23:19:52Z    18.80985
2016-05-05T23:23:42Z    18.80985
2016-05-05T23:27:56Z    18.80985
2016-05-05T23:31:46Z    18.80985
2016-05-05T23:35:46Z    18.70985
2016-05-05T23:39:50Z    18.70985
2016-05-05T23:43:44Z    18.80985
2016-05-05T23:47:55Z    18.70985
2016-05-05T23:51:46Z    18.70985
2016-05-05T23:55:42Z    18.70985
2016-05-05T23:59:41Z    18.70985
2016-05-06T00:03:36Z    18.70985
2016-05-06T00:07:57Z    18.70985
2016-05-06T00:11:48Z    18.70985
2016-05-06T00:15:54Z    18.70985
2016-05-06T00:19:46Z    18.70985
2016-05-06T00:23:46Z    18.70985
2016-05-06T00:27:50Z    18.70985
2016-05-06T00:32:09Z    18.60985
2016-05-06T00:36:12Z    18.70985
2016-05-06T00:40:08Z    18.60985
2016-05-06T00:43:46Z    18.60985
2016-05-06T00:47:39Z    18.60985
2016-05-06T00:51:32Z    18.60985
2016-05-06T00:55:24Z    18.60985
2016-05-06T00:59:17Z    18.60985
2016-05-06T01:03:10Z    18.60985
2016-05-06T01:07:00Z    18.60985
2016-05-06T01:10:53Z    18.60985
2016-05-06T01:19:06Z    18.60985
2016-05-06T01:23:09Z    18.60985
2016-05-06T01:27:14Z    18.60985
2016-05-06T01:31:07Z    18.50985
2016-05-06T01:35:07Z    18.50985
2016-05-06T01:38:58Z    18.50985
2016-05-06T01:42:51Z    18.50985
2016-05-06T01:46:44Z    18.50985
2016-05-06T01:50:25Z    18.50985
2016-05-06T01:54:09Z    18.50985
2016-05-06T01:58:09Z    18.50985
2016-05-06T02:02:02Z    18.50985
2016-05-06T02:05:50Z    18.50985
2016-05-06T02:09:45Z    18.50985
2016-05-06T02:13:47Z    18.50985
2016-05-06T02:18:00Z    18.50985
2016-05-06T02:21:53Z    18.50985
2016-05-06T02:25:55Z    18.50985
2016-05-06T02:29:55Z    18.50985
2016-05-06T02:33:53Z    18.50985
2016-05-06T02:37:42Z    18.40985
2016-05-06T02:41:35Z    18.50985
2016-05-06T02:45:26Z    18.50985
2016-05-06T02:49:18Z    18.40985
2016-05-06T02:57:55Z    18.40985
2016-05-06T03:01:47Z    18.40985
2016-05-06T03:05:40Z    18.40985
2016-05-06T03:09:31Z    18.40985
2016-05-06T03:13:27Z    18.40985
2016-05-06T03:17:16Z    18.40985
2016-05-06T03:21:19Z    18.40985
2016-05-06T03:25:08Z    18.40985
2016-05-06T03:29:04Z    18.40985
2016-05-06T03:32:54Z    18.40985
2016-05-06T03:36:35Z    18.40985
2016-05-06T03:40:30Z    18.40985
2016-05-06T03:44:20Z    18.40985
2016-05-06T03:48:32Z    18.40985
2016-05-06T03:52:15Z    18.40985
2016-05-06T03:56:05Z    18.40985
2016-05-06T03:59:58Z    18.30985
2016-05-06T04:03:51Z    18.40985
2016-05-06T04:07:44Z    18.30985
2016-05-06T04:11:47Z    18.40985
2016-05-06T04:15:48Z    18.30985
2016-05-06T04:19:40Z    18.30985
2016-05-06T04:23:22Z    18.40985
2016-05-06T04:27:13Z    18.30985
2016-05-06T04:31:07Z    18.30985
2016-05-06T04:34:58Z    18.30985
2016-05-06T04:38:54Z    18.30985
2016-05-06T04:42:42Z    18.30985
2016-05-06T04:46:36Z    18.30985
2016-05-06T04:50:27Z    18.30985
2016-05-06T04:54:20Z    18.30985
2016-05-06T04:58:01Z    18.30985
2016-05-06T05:06:35Z    18.30985
2016-05-06T05:10:29Z    18.30985
2016-05-06T05:14:21Z    18.30985
2016-05-06T05:18:03Z    18.30985
2016-05-06T05:22:17Z    18.30985
2016-05-06T05:26:18Z    18.30985
2016-05-06T05:30:19Z    18.30985
2016-05-06T05:34:11Z    18.30985
2016-05-06T05:38:07Z    18.30985
2016-05-06T05:41:57Z    18.30985
2016-05-06T05:45:41Z    18.30985
2016-05-06T05:49:40Z    18.30985
2016-05-06T05:53:32Z    18.30985
2016-05-06T05:57:25Z    18.30985
2016-05-06T06:01:07Z    18.30985
2016-05-06T06:05:08Z    18.30985
2016-05-06T06:09:06Z    18.30985
2016-05-06T06:13:25Z    18.30985
2016-05-06T06:17:39Z    18.30985
2016-05-06T06:22:02Z    18.30985
2016-05-06T06:26:00Z    18.30985
2016-05-06T06:29:56Z    18.30985
2016-05-06T06:33:44Z    18.30985
2016-05-06T06:37:53Z    18.30985
2016-05-06T06:41:39Z    18.30985
2016-05-06T06:45:31Z    18.30985
2016-05-06T06:49:23Z    18.30985
2016-05-06T06:53:21Z    18.30985
2016-05-06T06:57:09Z    18.30985
2016-05-06T07:01:01Z    18.30985
2016-05-06T07:04:54Z    18.30985
2016-05-06T07:08:44Z    18.40985
2016-05-06T07:12:38Z    18.40985
2016-05-06T07:16:27Z    18.40985
2016-05-06T07:20:32Z    18.40985
2016-05-06T07:24:23Z    18.40985
2016-05-06T07:28:16Z    18.40985
2016-05-06T07:32:09Z    18.40985
2016-05-06T07:35:51Z    18.50985
2016-05-06T07:40:10Z    18.50985
2016-05-06T07:44:25Z    18.50985
2016-05-06T07:48:26Z    18.50985
2016-05-06T07:52:40Z    18.60985
2016-05-06T07:56:31Z    18.60985
2016-05-06T08:00:25Z    18.60985
2016-05-06T08:04:15Z    18.60985
2016-05-06T08:08:08Z    18.60985
2016-05-06T08:12:00Z    18.70985
2016-05-06T08:15:54Z    18.70985
2016-05-06T08:19:49Z    18.70985
2016-05-06T08:23:48Z    18.80985
2016-05-06T08:27:40Z    18.80985
2016-05-06T08:31:34Z    18.80985
2016-05-06T08:35:25Z    18.90985
2016-05-06T08:39:18Z    18.90985
2016-05-06T08:43:09Z    18.90985
2016-05-06T08:47:01Z    18.90985
2016-05-06T08:51:09Z    19.00985
2016-05-06T08:58:58Z    19.00985
2016-05-06T09:03:12Z    19.10985
2016-05-06T09:07:14Z    19.10985
2016-05-06T09:10:55Z    19.20985
2016-05-06T09:15:11Z    19.20985
2016-05-06T09:19:24Z    19.30985
2016-05-06T09:23:32Z    19.30985
2016-05-06T09:27:15Z    19.40985
2016-05-06T09:31:25Z    19.30985
2016-05-06T09:35:34Z    19.50985
2016-05-06T09:39:21Z    19.50985
2016-05-06T09:43:02Z    19.50985
2016-05-06T09:46:46Z    19.60985
2016-05-06T09:50:45Z    19.60985
2016-05-06T09:58:49Z    19.70985
2016-05-06T10:02:55Z    19.80985
2016-05-06T10:07:05Z    19.80985
2016-05-06T10:10:51Z    19.80985
2016-05-06T10:14:41Z    19.90985
2016-05-06T10:18:47Z    20.00985
2016-05-06T10:23:04Z    20.00985
2016-05-06T10:27:13Z    20.10985
2016-05-06T10:31:07Z    20.10985
2016-05-06T10:35:30Z    20.10985
2016-05-06T10:39:33Z    20.20985
2016-05-06T10:43:27Z    20.30985
2016-05-06T10:47:17Z    20.30985
2016-05-06T10:51:10Z    20.30985
2016-05-06T10:55:02Z    20.20985
2016-05-06T10:59:07Z    20.00985
2016-05-06T11:03:15Z    20.00985
2016-05-06T11:07:08Z    20.00985
2016-05-06T11:11:01Z    19.90985
2016-05-06T11:15:28Z    19.90985
2016-05-06T11:19:18Z    19.90985
2016-05-06T11:23:07Z    19.90985
2016-05-06T11:27:00Z    19.90985
2016-05-06T11:30:52Z    19.90985
2016-05-06T11:34:44Z    19.90985
2016-05-06T11:38:50Z    19.90985
2016-05-06T11:42:40Z    19.90985
2016-05-06T11:46:29Z    19.90985
2016-05-06T11:50:36Z    19.90985
2016-05-06T11:58:57Z    19.90985
2016-05-06T12:03:01Z    19.90985
2016-05-06T12:06:57Z    20.00985
2016-05-06T12:11:01Z    20.00985
2016-05-06T12:14:48Z    20.00985
2016-05-06T12:18:30Z    20.00985
2016-05-06T12:26:45Z    20.10985
2016-05-06T12:30:40Z    20.10985
2016-05-06T12:34:51Z    20.10985
2016-05-06T12:39:20Z    20.10985
2016-05-06T12:43:12Z    20.10985
2016-05-06T12:47:06Z    20.10985
2016-05-06T12:50:57Z    20.20985
2016-05-06T12:55:25Z    20.10985
2016-05-06T12:59:12Z    20.10985
2016-05-06T13:03:05Z    20.10985
2016-05-06T13:06:45Z    20.10985
2016-05-06T13:10:38Z    20.10985
2016-05-06T13:14:41Z    20.00985
2016-05-06T13:18:32Z    20.10985
2016-05-06T13:22:25Z    20.00985
2016-05-06T13:26:22Z    20.00985
2016-05-06T13:30:22Z    20.00985
2016-05-06T13:34:17Z    20.00985
2016-05-06T13:38:35Z    20.00985
2016-05-06T13:42:27Z    20.00985
2016-05-06T13:46:14Z    19.90985
2016-05-06T13:50:14Z    20.00985
2016-05-06T13:54:09Z    20.00985
2016-05-06T13:57:55Z    20.00985
2016-05-06T14:06:00Z    19.90985
2016-05-06T14:09:51Z    19.90985
2016-05-06T14:13:43Z    19.90985
2016-05-06T14:17:39Z    19.80985
2016-05-06T14:21:44Z    19.80985
2016-05-06T14:25:41Z    19.80985
2016-05-06T14:29:45Z    19.80985
2016-05-06T14:33:45Z    19.80985
2016-05-06T14:37:52Z    19.80985
2016-05-06T14:42:30Z    19.80985
2016-05-06T14:46:22Z    19.80985
2016-05-06T14:50:15Z    19.80985
2016-05-06T14:54:16Z    19.80985
2016-05-06T14:58:12Z    19.80985
2016-05-06T15:01:51Z    19.80985
2016-05-06T15:10:14Z    19.80985
2016-05-06T15:14:07Z    19.80985
2016-05-06T15:18:05Z    19.80985
2016-05-06T15:22:21Z    19.70985
2016-05-06T15:26:16Z    19.80985
2016-05-06T15:30:27Z    19.80985
2016-05-06T15:34:18Z    19.70985
2016-05-06T15:38:20Z    19.70985
2016-05-06T15:42:19Z    19.70985
2016-05-06T15:46:09Z    19.70985
2016-05-06T15:50:11Z    19.70985
2016-05-06T15:53:55Z    19.60985
2016-05-06T15:57:47Z    19.60985
2016-05-06T16:01:34Z    19.60985
2016-05-06T16:05:26Z    19.60985
2016-05-06T16:09:17Z    19.70985
2016-05-06T16:13:22Z    19.80985
2016-05-06T16:17:15Z    19.90985
2016-05-06T16:21:06Z    20.00985
2016-05-06T16:25:05Z    20.00985
2016-05-06T16:29:09Z    20.10985
2016-05-06T16:33:02Z    20.30985
2016-05-06T16:36:58Z    20.20985
2016-05-06T16:40:45Z    20.20985
2016-05-06T16:44:43Z    20.00985
2016-05-06T16:48:30Z    20.00985
2016-05-06T16:52:25Z    19.90985
2016-05-06T16:56:24Z    19.90985
2016-05-06T17:00:17Z    19.80985
2016-05-06T17:04:08Z    19.80985
2016-05-06T17:08:03Z    19.80985
2016-05-06T17:11:53Z    19.80985
2016-05-06T17:15:56Z    19.80985
2016-05-06T17:19:59Z    19.80985
2016-05-06T17:24:17Z    19.80985
2016-05-06T17:28:22Z    19.80985
2016-05-06T17:32:17Z    19.80985
2016-05-06T17:36:28Z    19.80985
2016-05-06T17:40:21Z    19.80985
2016-05-06T17:44:12Z    19.80985
2016-05-06T17:48:05Z    19.80985
2016-05-06T17:51:46Z    19.80985
2016-05-06T17:55:40Z    19.80985
2016-05-06T17:59:30Z    19.80985
2016-05-06T18:03:25Z    19.80985
2016-05-06T18:07:17Z    19.80985
2016-05-06T18:11:11Z    19.80985
2016-05-06T18:15:19Z    19.80985
2016-05-06T18:19:23Z    19.70985
2016-05-06T18:23:32Z    19.70985
2016-05-06T18:27:36Z    19.70985
2016-05-06T18:31:31Z    19.80985
2016-05-06T18:35:27Z    19.80985
2016-05-06T18:39:56Z    19.80985
2016-05-06T18:43:46Z    19.80985
2016-05-06T18:52:10Z    19.70985
2016-05-06T18:56:06Z    19.80985
2016-05-06T18:59:59Z    19.70985
2016-05-06T19:04:00Z    19.70985
2016-05-06T19:08:11Z    19.70985
2016-05-06T19:16:36Z    19.80985
2016-05-06T19:20:37Z    19.80985
2016-05-06T19:24:18Z    19.80985
2016-05-06T19:28:11Z    19.80985
2016-05-06T19:32:04Z    19.70985
2016-05-06T19:36:28Z    19.80985
2016-05-06T19:40:18Z    19.80985
2016-05-06T19:44:33Z    19.80985
2016-05-06T19:48:54Z    19.80985
2016-05-06T19:52:57Z    19.80985
2016-05-06T19:56:58Z    19.80985
2016-05-06T20:00:53Z    19.80985
2016-05-06T20:04:52Z    19.70985
2016-05-06T20:08:44Z    19.70985
2016-05-06T20:12:37Z    19.70985
2016-05-06T20:16:28Z    19.70985
2016-05-06T20:20:22Z    19.70985
2016-05-06T20:24:13Z    19.70985
2016-05-06T20:28:06Z    19.70985
2016-05-06T20:31:48Z    19.60985
2016-05-06T20:35:31Z    19.60985
2016-05-06T20:39:22Z    19.60985
2016-05-06T20:43:29Z    19.60985
2016-05-06T20:47:35Z    19.60985
2016-05-06T20:51:27Z    19.60985
2016-05-06T20:55:33Z    19.60985
2016-05-06T20:59:22Z    19.60985
2016-05-06T21:03:16Z    19.60985
2016-05-06T21:07:17Z    19.60985
2016-05-06T21:11:09Z    19.60985
2016-05-06T21:15:02Z    19.60985
2016-05-06T21:18:43Z    19.50985
2016-05-06T21:22:40Z    19.50985
2016-05-06T21:26:47Z    19.60985
2016-05-06T21:30:54Z    19.50985
2016-05-06T21:34:42Z    19.60985
2016-05-06T21:38:35Z    19.50985
2016-05-06T21:42:26Z    19.50985
2016-05-06T21:46:18Z    19.50985
2016-05-06T21:50:22Z    19.50985
2016-05-06T21:54:47Z    19.50985
2016-05-06T21:58:47Z    19.50985
2016-05-06T22:02:27Z    19.50985
2016-05-06T22:06:20Z    19.50985
2016-05-06T22:10:11Z    19.50985
2016-05-06T22:14:05Z    19.40985
2016-05-06T22:18:08Z    19.50985
2016-05-06T22:21:59Z    19.50985
2016-05-06T22:25:53Z    19.50985
2016-05-06T22:29:45Z    19.50985
2016-05-06T22:33:56Z    19.50985
2016-05-06T22:37:47Z    19.40985
2016-05-06T22:41:48Z    19.40985
2016-05-06T22:45:53Z    19.40985
2016-05-06T22:49:49Z    19.40985
2016-05-06T22:53:57Z    19.40985
2016-05-06T22:57:50Z    19.40985
2016-05-06T23:01:43Z    19.40985
2016-05-06T23:05:31Z    19.40985
2016-05-06T23:09:26Z    19.40985
2016-05-06T23:13:08Z    19.40985
2016-05-06T23:17:01Z    19.40985
2016-05-06T23:20:54Z    19.40985
2016-05-06T23:24:44Z    19.40985
2016-05-06T23:28:47Z    19.30985
2016-05-06T23:32:39Z    19.30985
2016-05-06T23:36:23Z    19.40985
2016-05-06T23:40:13Z    19.30985
2016-05-06T23:44:06Z    19.30985
2016-05-06T23:48:17Z    19.30985
2016-05-06T23:52:10Z    19.30985
2016-05-06T23:55:52Z    19.30985
2016-05-06T23:59:55Z    19.30985
2016-05-07T00:03:46Z    19.30985
2016-05-07T00:07:48Z    19.30985
2016-05-07T00:11:53Z    19.30985
2016-05-07T00:15:42Z    19.30985
2016-05-07T00:19:43Z    19.20985
2016-05-07T00:23:58Z    19.30985
2016-05-07T00:27:54Z    19.20985
2016-05-07T00:31:52Z    19.20985
2016-05-07T00:35:50Z    19.20985
2016-05-07T00:40:01Z    19.20985
2016-05-07T00:43:59Z    19.20985
2016-05-07T00:47:51Z    19.30985
2016-05-07T00:51:48Z    19.20985
2016-05-07T00:55:53Z    19.20985
2016-05-07T01:04:27Z    19.20985
2016-05-07T01:08:23Z    19.20985
2016-05-07T01:12:26Z    19.20985
2016-05-07T01:16:17Z    19.20985
2016-05-07T01:24:22Z    19.20985
2016-05-07T01:28:15Z    19.20985
2016-05-07T01:32:08Z    19.20985
2016-05-07T01:36:00Z    19.20985
2016-05-07T01:40:03Z    19.20985
2016-05-07T01:43:43Z    19.20985
2016-05-07T01:47:36Z    19.20985
2016-05-07T01:51:29Z    19.10985
2016-05-07T01:55:24Z    19.20985
2016-05-07T01:59:12Z    19.10985
2016-05-07T02:03:06Z    19.10985
2016-05-07T02:07:07Z    19.10985
2016-05-07T02:11:02Z    19.10985
2016-05-07T02:14:52Z    19.10985
2016-05-07T02:18:44Z    19.10985
2016-05-07T02:22:38Z    19.10985
2016-05-07T02:26:28Z    19.10985
2016-05-07T02:30:23Z    19.10985
2016-05-07T02:34:23Z    19.10985
2016-05-07T02:38:16Z    19.10985
2016-05-07T02:42:09Z    19.10985
2016-05-07T02:46:01Z    19.10985
2016-05-07T02:49:43Z    19.10985
2016-05-07T02:53:23Z    19.10985
2016-05-07T02:57:16Z    19.10985
2016-05-07T03:01:09Z    19.10985
2016-05-07T03:05:10Z    19.10985
2016-05-07T03:09:03Z    19.10985
2016-05-07T03:12:56Z    19.00985
2016-05-07T03:16:56Z    19.00985
2016-05-07T03:20:49Z    19.00985
2016-05-07T03:24:43Z    19.00985
2016-05-07T03:28:45Z    19.00985
2016-05-07T03:32:37Z    19.00985
2016-05-07T03:36:19Z    19.00985
2016-05-07T03:40:10Z    19.00985
2016-05-07T03:44:02Z    19.00985
2016-05-07T03:48:04Z    19.00985
2016-05-07T03:52:00Z    19.00985
2016-05-07T03:56:08Z    19.00985
2016-05-07T04:00:24Z    19.00985
2016-05-07T04:04:14Z    19.00985
2016-05-07T04:08:12Z    19.00985
2016-05-07T04:12:22Z    19.00985
2016-05-07T04:16:13Z    19.00985
2016-05-07T04:20:12Z    19.00985
2016-05-07T04:24:07Z    19.00985
2016-05-07T04:28:08Z    19.00985
2016-05-07T04:31:50Z    19.00985
2016-05-07T04:35:30Z    19.00985
2016-05-07T04:39:43Z    19.00985
2016-05-07T04:43:36Z    18.90985
2016-05-07T04:47:17Z    19.00985
2016-05-07T04:51:10Z    19.00985
2016-05-07T04:55:12Z    18.90985
2016-05-07T05:03:17Z    18.90985
2016-05-07T05:07:08Z    18.90985
2016-05-07T05:11:01Z    18.90985
2016-05-07T05:19:16Z    18.90985
2016-05-07T05:23:11Z    18.90985
2016-05-07T05:27:22Z    18.90985
2016-05-07T05:31:36Z    18.90985
2016-05-07T05:35:35Z    18.90985
2016-05-07T05:39:29Z    18.90985
2016-05-07T05:43:40Z    18.90985
2016-05-07T05:47:31Z    18.90985
2016-05-07T05:51:34Z    18.90985
2016-05-07T05:55:26Z    18.90985
2016-05-07T05:59:19Z    18.90985
2016-05-07T06:03:12Z    18.90985
2016-05-07T06:07:13Z    19.00985
2016-05-07T06:11:05Z    19.00985
2016-05-07T06:15:01Z    19.00985
2016-05-07T06:18:51Z    19.00985
2016-05-07T06:22:42Z    19.00985
2016-05-07T06:26:38Z    19.00985
2016-05-07T06:30:26Z    19.00985
2016-05-07T06:34:20Z    19.00985
2016-05-07T06:38:11Z    19.00985
2016-05-07T06:41:53Z    19.00985
2016-05-07T06:45:45Z    19.00985
2016-05-07T06:49:59Z    19.10985
2016-05-07T06:54:00Z    19.00985
2016-05-07T06:57:51Z    19.10985
2016-05-07T07:01:45Z    19.10985
2016-05-07T07:05:55Z    19.10985
2016-05-07T07:09:48Z    19.10985
2016-05-07T07:13:41Z    19.10985
2016-05-07T07:17:35Z    19.10985
2016-05-07T07:21:25Z    19.10985
2016-05-07T07:25:18Z    19.10985
2016-05-07T07:29:16Z    19.20985
2016-05-07T07:33:21Z    19.20985
2016-05-07T07:37:15Z    19.20985
2016-05-07T07:41:11Z    19.30985
2016-05-07T07:45:14Z    19.30985
2016-05-07T07:49:06Z    19.40985
2016-05-07T07:52:53Z    19.30985
2016-05-07T07:56:34Z    19.40985
2016-05-07T08:00:37Z    19.40985
2016-05-07T08:04:45Z    19.40985
2016-05-07T08:08:52Z    19.40985
2016-05-07T08:12:43Z    19.50985
2016-05-07T08:16:46Z    19.50985
2016-05-07T08:20:49Z    19.50985
2016-05-07T08:24:41Z    19.60985
2016-05-07T08:28:35Z    19.60985
2016-05-07T08:32:28Z    19.70985
2016-05-07T08:36:27Z    19.70985
2016-05-07T08:40:20Z    19.70985
2016-05-07T08:48:33Z    19.90985
2016-05-07T08:52:26Z    19.90985
2016-05-07T08:56:18Z    19.90985
2016-05-07T09:00:12Z    19.90985
2016-05-07T09:03:53Z    19.90985
2016-05-07T09:07:46Z    19.90985
2016-05-07T09:11:50Z    19.80985
2016-05-07T09:15:50Z    19.80985
2016-05-07T09:19:43Z    19.80985
2016-05-07T09:23:45Z    19.80985
2016-05-07T09:27:38Z    19.80985
2016-05-07T09:31:39Z    19.80985
2016-05-07T09:35:34Z    19.80985
2016-05-07T09:39:35Z    19.80985
2016-05-07T09:43:28Z    19.90985
2016-05-07T09:51:53Z    19.90985
2016-05-07T09:55:53Z    19.90985
2016-05-07T10:00:01Z    19.90985
2016-05-07T10:03:57Z    19.90985
2016-05-07T10:07:50Z    19.90985
2016-05-07T10:11:45Z    20.00985
2016-05-07T10:15:37Z    20.00985
2016-05-07T10:19:39Z    20.00985
2016-05-07T10:23:31Z    20.10985
2016-05-07T10:27:21Z    20.10985
2016-05-07T10:31:14Z    20.10985
2016-05-07T10:39:21Z    20.10985
2016-05-07T10:43:19Z    20.10985
2016-05-07T10:47:12Z    20.20985
2016-05-07T10:51:07Z    20.20985
2016-05-07T10:54:58Z    20.30985
2016-05-07T10:58:52Z    20.30985
2016-05-07T11:02:40Z    20.30985
2016-05-07T11:06:36Z    20.30985
2016-05-07T11:10:25Z    20.30985
2016-05-07T11:14:21Z    20.40985
2016-05-07T11:18:27Z    20.40985
2016-05-07T11:22:22Z    20.40985
